start_date,end_date,updated_date,value,load_factor,production_type,type,sub_type,start_query_date,end_query_date
2024-11-09 11:00:00+01:00,2024-11-09 11:30:00+01:00,2024-11-09T07:05:00+01:00,5072.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:30:00+01:00,2024-11-09 12:00:00+01:00,2024-11-09T07:05:00+01:00,5340.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:00:00+01:00,2024-11-09 12:30:00+01:00,2024-11-09T07:05:00+01:00,5452.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:30:00+01:00,2024-11-09 13:00:00+01:00,2024-11-09T07:05:00+01:00,5495.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:00:00+01:00,2024-11-09 13:30:00+01:00,2024-11-09T07:05:00+01:00,5404.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:30:00+01:00,2024-11-09 14:00:00+01:00,2024-11-09T07:05:00+01:00,5197.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:00:00+01:00,2024-11-09 14:30:00+01:00,2024-11-09T07:05:00+01:00,4900.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:30:00+01:00,2024-11-09 15:00:00+01:00,2024-11-09T07:05:00+01:00,4513.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:00:00+01:00,2024-11-09 15:30:00+01:00,2024-11-09T07:05:00+01:00,4012.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:30:00+01:00,2024-11-09 16:00:00+01:00,2024-11-09T07:05:00+01:00,3444.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:00:00+01:00,2024-11-09 16:30:00+01:00,2024-11-09T07:05:00+01:00,2810.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:30:00+01:00,2024-11-09 17:00:00+01:00,2024-11-09T07:05:00+01:00,2256.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:00:00+01:00,2024-11-09 17:30:00+01:00,2024-11-09T07:05:00+01:00,1960.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:30:00+01:00,2024-11-09 18:00:00+01:00,2024-11-09T07:05:00+01:00,1906.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:00:00+01:00,2024-11-09 18:30:00+01:00,2024-11-09T07:05:00+01:00,1945.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:30:00+01:00,2024-11-09 19:00:00+01:00,2024-11-09T07:05:00+01:00,1987.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:00:00+01:00,2024-11-09 19:30:00+01:00,2024-11-09T07:05:00+01:00,2021.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:30:00+01:00,2024-11-09 20:00:00+01:00,2024-11-09T07:05:00+01:00,2028.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:00:00+01:00,2024-11-09 20:30:00+01:00,2024-11-09T07:05:00+01:00,2044.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:30:00+01:00,2024-11-09 21:00:00+01:00,2024-11-09T07:05:00+01:00,2087.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:00:00+01:00,2024-11-09 21:30:00+01:00,2024-11-09T07:05:00+01:00,2114.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:30:00+01:00,2024-11-09 22:00:00+01:00,2024-11-09T07:05:00+01:00,2112.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:00:00+01:00,2024-11-09 22:30:00+01:00,2024-11-09T07:05:00+01:00,2088.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:30:00+01:00,2024-11-09 23:00:00+01:00,2024-11-09T07:05:00+01:00,2087.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:00:00+01:00,2024-11-09 23:30:00+01:00,2024-11-09T07:05:00+01:00,2086.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:30:00+01:00,2024-11-10 00:00:00+01:00,2024-11-09T07:05:00+01:00,2100.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T07:04:00+01:00,2432.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T07:04:00+01:00,2983.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T07:04:00+01:00,3552.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T07:04:00+01:00,4204.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T07:04:00+01:00,4790.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T07:04:00+01:00,5332.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T07:04:00+01:00,5730.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T07:04:00+01:00,6060.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T07:04:00+01:00,6229.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T07:04:00+01:00,6324.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T07:04:00+01:00,6281.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T07:04:00+01:00,6105.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T07:04:00+01:00,5808.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T07:04:00+01:00,5409.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T07:04:00+01:00,4846.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T07:04:00+01:00,4208.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T07:04:00+01:00,3490.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T07:04:00+01:00,2860.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T07:04:00+01:00,2531.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T07:04:00+01:00,2500.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T07:04:00+01:00,2564.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T07:04:00+01:00,2596.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T07:04:00+01:00,2642.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T07:04:00+01:00,2680.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T07:04:00+01:00,2716.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T07:04:00+01:00,2755.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T07:04:00+01:00,2796.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T07:04:00+01:00,2828.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T07:04:00+01:00,2852.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T07:04:00+01:00,2871.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T07:04:00+01:00,2886.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T07:04:00+01:00,2896.0,,AGGREGATED_CPC,ID,ID10,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:00:00+01:00,2024-11-09 09:30:00+01:00,2024-11-09T08:03:00+01:00,3220.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 09:30:00+01:00,2024-11-09 10:00:00+01:00,2024-11-09T08:03:00+01:00,3784.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:00:00+01:00,2024-11-09 10:30:00+01:00,2024-11-09T08:03:00+01:00,4132.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:30:00+01:00,2024-11-09 11:00:00+01:00,2024-11-09T08:03:00+01:00,4568.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:00:00+01:00,2024-11-09 11:30:00+01:00,2024-11-09T08:03:00+01:00,4982.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:30:00+01:00,2024-11-09 12:00:00+01:00,2024-11-09T08:03:00+01:00,5328.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:00:00+01:00,2024-11-09 12:30:00+01:00,2024-11-09T08:03:00+01:00,5444.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:30:00+01:00,2024-11-09 13:00:00+01:00,2024-11-09T08:03:00+01:00,5489.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:00:00+01:00,2024-11-09 13:30:00+01:00,2024-11-09T08:03:00+01:00,5400.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:30:00+01:00,2024-11-09 14:00:00+01:00,2024-11-09T08:03:00+01:00,5192.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:00:00+01:00,2024-11-09 14:30:00+01:00,2024-11-09T08:03:00+01:00,4896.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 14:30:00+01:00,2024-11-09 15:00:00+01:00,2024-11-09T08:03:00+01:00,4506.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:00:00+01:00,2024-11-09 15:30:00+01:00,2024-11-09T08:03:00+01:00,4002.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 15:30:00+01:00,2024-11-09 16:00:00+01:00,2024-11-09T08:03:00+01:00,3435.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:00:00+01:00,2024-11-09 16:30:00+01:00,2024-11-09T08:03:00+01:00,2802.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 16:30:00+01:00,2024-11-09 17:00:00+01:00,2024-11-09T08:03:00+01:00,2248.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:00:00+01:00,2024-11-09 17:30:00+01:00,2024-11-09T08:03:00+01:00,1950.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 17:30:00+01:00,2024-11-09 18:00:00+01:00,2024-11-09T08:03:00+01:00,1892.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:00:00+01:00,2024-11-09 18:30:00+01:00,2024-11-09T08:03:00+01:00,1930.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 18:30:00+01:00,2024-11-09 19:00:00+01:00,2024-11-09T08:03:00+01:00,1970.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:00:00+01:00,2024-11-09 19:30:00+01:00,2024-11-09T08:03:00+01:00,2002.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 19:30:00+01:00,2024-11-09 20:00:00+01:00,2024-11-09T08:03:00+01:00,2007.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:00:00+01:00,2024-11-09 20:30:00+01:00,2024-11-09T08:03:00+01:00,2019.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 20:30:00+01:00,2024-11-09 21:00:00+01:00,2024-11-09T08:03:00+01:00,2062.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:00:00+01:00,2024-11-09 21:30:00+01:00,2024-11-09T08:03:00+01:00,2088.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 21:30:00+01:00,2024-11-09 22:00:00+01:00,2024-11-09T08:03:00+01:00,2090.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:00:00+01:00,2024-11-09 22:30:00+01:00,2024-11-09T08:03:00+01:00,2070.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 22:30:00+01:00,2024-11-09 23:00:00+01:00,2024-11-09T08:03:00+01:00,2072.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:00:00+01:00,2024-11-09 23:30:00+01:00,2024-11-09T08:03:00+01:00,2079.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 23:30:00+01:00,2024-11-10 00:00:00+01:00,2024-11-09T08:03:00+01:00,2092.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T08:04:00+01:00,3552.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T08:04:00+01:00,4204.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T08:04:00+01:00,4744.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T08:04:00+01:00,5264.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T08:04:00+01:00,5704.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T08:04:00+01:00,6061.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T08:04:00+01:00,6231.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T08:04:00+01:00,6327.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T08:04:00+01:00,6285.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T08:04:00+01:00,6109.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T08:04:00+01:00,5813.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T08:04:00+01:00,5412.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T08:04:00+01:00,4846.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T08:04:00+01:00,4206.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T08:04:00+01:00,3485.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T08:04:00+01:00,2858.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T08:04:00+01:00,2536.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T08:04:00+01:00,2506.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T08:04:00+01:00,2566.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T08:04:00+01:00,2596.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T08:04:00+01:00,2638.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T08:04:00+01:00,2677.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T08:04:00+01:00,2714.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T08:04:00+01:00,2754.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T08:04:00+01:00,2794.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T08:04:00+01:00,2828.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T08:04:00+01:00,2852.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T08:04:00+01:00,2872.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T08:04:00+01:00,2888.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T08:04:00+01:00,2902.0,,AGGREGATED_CPC,ID,ID11,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:00:00+01:00,2024-11-09 10:30:00+01:00,2024-11-09T09:03:00+01:00,4132.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 10:30:00+01:00,2024-11-09 11:00:00+01:00,2024-11-09T09:03:00+01:00,4568.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:00:00+01:00,2024-11-09 11:30:00+01:00,2024-11-09T09:03:00+01:00,4963.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 11:30:00+01:00,2024-11-09 12:00:00+01:00,2024-11-09T09:03:00+01:00,5289.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:00:00+01:00,2024-11-09 12:30:00+01:00,2024-11-09T09:03:00+01:00,5438.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 12:30:00+01:00,2024-11-09 13:00:00+01:00,2024-11-09T09:03:00+01:00,5482.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:00:00+01:00,2024-11-09 13:30:00+01:00,2024-11-09T09:03:00+01:00,5393.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
2024-11-09 13:30:00+01:00,2024-11-09 14:00:00+01:00,2024-11-09T09:03:00+01:00,5188.0,,AGGREGATED_CPC,ID,ID12,2024-11-09 00:00:00+01:00,2024-11-11 00:00:00+01:00
