start_date,end_date,updated_date,value,production_type,type,sub_type
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-07T10:27:00+01:00,2391,AGGREGATED_CPC,D-3,DA01
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-07T10:27:00+01:00,2390,AGGREGATED_CPC,D-3,DA01
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-07T10:27:00+01:00,2393,AGGREGATED_CPC,D-3,DA01
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-07T10:27:00+01:00,2398,AGGREGATED_CPC,D-3,DA01
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-07T10:27:00+01:00,2399,AGGREGATED_CPC,D-3,DA01
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-07T10:27:00+01:00,2390,AGGREGATED_CPC,D-3,DA01
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-07T10:27:00+01:00,2392,AGGREGATED_CPC,D-3,DA01
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-07T10:27:00+01:00,2396,AGGREGATED_CPC,D-3,DA01
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-07T10:27:00+01:00,2406,AGGREGATED_CPC,D-3,DA01
2024-11-10 00:00:00+01:00,2024-11-10 00:30:00+01:00,2024-11-07T13:22:00+01:00,2140,AGGREGATED_CPC,D-3,DA02
2024-11-10 00:30:00+01:00,2024-11-10 01:00:00+01:00,2024-11-07T13:22:00+01:00,2140,AGGREGATED_CPC,D-3,DA02
2024-11-10 01:00:00+01:00,2024-11-10 01:30:00+01:00,2024-11-07T13:22:00+01:00,2139,AGGREGATED_CPC,D-3,DA02
2024-11-10 01:30:00+01:00,2024-11-10 02:00:00+01:00,2024-11-07T13:22:00+01:00,2138,AGGREGATED_CPC,D-3,DA02
2024-11-10 02:00:00+01:00,2024-11-10 02:30:00+01:00,2024-11-07T13:22:00+01:00,2142,AGGREGATED_CPC,D-3,DA02
2024-11-10 02:30:00+01:00,2024-11-10 03:00:00+01:00,2024-11-07T13:22:00+01:00,2152,AGGREGATED_CPC,D-3,DA02
2024-11-10 03:00:00+01:00,2024-11-10 03:30:00+01:00,2024-11-07T13:22:00+01:00,2163,AGGREGATED_CPC,D-3,DA02
2024-11-10 03:30:00+01:00,2024-11-10 04:00:00+01:00,2024-11-07T13:22:00+01:00,2179,AGGREGATED_CPC,D-3,DA02
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-07T13:22:00+01:00,2198,AGGREGATED_CPC,D-3,DA02
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-07T13:22:00+01:00,2210,AGGREGATED_CPC,D-3,DA02
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-07T13:22:00+01:00,2215,AGGREGATED_CPC,D-3,DA02
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-07T13:22:00+01:00,2230,AGGREGATED_CPC,D-3,DA02
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-07T13:22:00+01:00,2268,AGGREGATED_CPC,D-3,DA02
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-07T13:22:00+01:00,2317,AGGREGATED_CPC,D-3,DA02
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-07T13:22:00+01:00,2356,AGGREGATED_CPC,D-3,DA02
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-07T13:22:00+01:00,2404,AGGREGATED_CPC,D-3,DA02
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-07T13:22:00+01:00,2674,AGGREGATED_CPC,D-3,DA02
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-07T13:22:00+01:00,3110,AGGREGATED_CPC,D-3,DA02
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-07T13:22:00+01:00,3546,AGGREGATED_CPC,D-3,DA02
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-07T13:22:00+01:00,4136,AGGREGATED_CPC,D-3,DA02
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-07T13:22:00+01:00,4707,AGGREGATED_CPC,D-3,DA02
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-07T13:22:00+01:00,5252,AGGREGATED_CPC,D-3,DA02
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-07T13:22:00+01:00,5712,AGGREGATED_CPC,D-3,DA02
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-07T13:22:00+01:00,6091,AGGREGATED_CPC,D-3,DA02
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-07T13:22:00+01:00,6294,AGGREGATED_CPC,D-3,DA02
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-07T13:22:00+01:00,6397,AGGREGATED_CPC,D-3,DA02
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-07T13:22:00+01:00,6355,AGGREGATED_CPC,D-3,DA02
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-07T13:22:00+01:00,6142,AGGREGATED_CPC,D-3,DA02
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-07T13:22:00+01:00,5786,AGGREGATED_CPC,D-3,DA02
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-07T13:22:00+01:00,5325,AGGREGATED_CPC,D-3,DA02
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-07T13:22:00+01:00,4702,AGGREGATED_CPC,D-3,DA02
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-07T13:22:00+01:00,3992,AGGREGATED_CPC,D-3,DA02
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-07T13:22:00+01:00,3262,AGGREGATED_CPC,D-3,DA02
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-07T13:22:00+01:00,2682,AGGREGATED_CPC,D-3,DA02
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-07T13:22:00+01:00,2389,AGGREGATED_CPC,D-3,DA02
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-07T13:22:00+01:00,2352,AGGREGATED_CPC,D-3,DA02
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-07T13:22:00+01:00,2390,AGGREGATED_CPC,D-3,DA02
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-07T13:22:00+01:00,2390,AGGREGATED_CPC,D-3,DA02
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-07T13:22:00+01:00,2388,AGGREGATED_CPC,D-3,DA02
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-07T13:22:00+01:00,2390,AGGREGATED_CPC,D-3,DA02
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-07T13:22:00+01:00,2388,AGGREGATED_CPC,D-3,DA02
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-07T13:22:00+01:00,2386,AGGREGATED_CPC,D-3,DA02
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-07T13:22:00+01:00,2386,AGGREGATED_CPC,D-3,DA02
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-07T13:22:00+01:00,2386,AGGREGATED_CPC,D-3,DA02
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-07T13:22:00+01:00,2376,AGGREGATED_CPC,D-3,DA02
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-07T13:22:00+01:00,2378,AGGREGATED_CPC,D-3,DA02
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-07T13:22:00+01:00,2382,AGGREGATED_CPC,D-3,DA02
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-07T13:22:00+01:00,2386,AGGREGATED_CPC,D-3,DA02
2024-11-10 01:00:00+01:00,2024-11-10 01:30:00+01:00,2024-11-10T00:08:00+01:00,1998,AGGREGATED_CPC,ID,ID03
2024-11-10 01:30:00+01:00,2024-11-10 02:00:00+01:00,2024-11-10T00:08:00+01:00,2012,AGGREGATED_CPC,ID,ID03
2024-11-10 02:00:00+01:00,2024-11-10 02:30:00+01:00,2024-11-10T00:08:00+01:00,1986,AGGREGATED_CPC,ID,ID03
2024-11-10 02:30:00+01:00,2024-11-10 03:00:00+01:00,2024-11-10T00:08:00+01:00,2026,AGGREGATED_CPC,ID,ID03
2024-11-10 03:00:00+01:00,2024-11-10 03:30:00+01:00,2024-11-10T00:08:00+01:00,2086,AGGREGATED_CPC,ID,ID03
2024-11-10 03:30:00+01:00,2024-11-10 04:00:00+01:00,2024-11-10T00:08:00+01:00,2128,AGGREGATED_CPC,ID,ID03
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-10T00:08:00+01:00,2143,AGGREGATED_CPC,ID,ID03
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-10T00:08:00+01:00,2154,AGGREGATED_CPC,ID,ID03
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-10T00:08:00+01:00,2160,AGGREGATED_CPC,ID,ID03
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-10T00:08:00+01:00,2156,AGGREGATED_CPC,ID,ID03
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T00:08:00+01:00,2158,AGGREGATED_CPC,ID,ID03
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T00:08:00+01:00,2162,AGGREGATED_CPC,ID,ID03
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T00:08:00+01:00,2164,AGGREGATED_CPC,ID,ID03
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T00:08:00+01:00,2222,AGGREGATED_CPC,ID,ID03
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T00:08:00+01:00,2530,AGGREGATED_CPC,ID,ID03
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T00:08:00+01:00,3058,AGGREGATED_CPC,ID,ID03
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T00:08:00+01:00,3622,AGGREGATED_CPC,ID,ID03
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T00:08:00+01:00,4257,AGGREGATED_CPC,ID,ID03
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T00:08:00+01:00,4798,AGGREGATED_CPC,ID,ID03
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T00:08:00+01:00,5295,AGGREGATED_CPC,ID,ID03
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T00:08:00+01:00,5684,AGGREGATED_CPC,ID,ID03
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T00:08:00+01:00,6016,AGGREGATED_CPC,ID,ID03
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T00:08:00+01:00,6189,AGGREGATED_CPC,ID,ID03
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T00:08:00+01:00,6287,AGGREGATED_CPC,ID,ID03
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T00:08:00+01:00,6248,AGGREGATED_CPC,ID,ID03
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T00:08:00+01:00,6069,AGGREGATED_CPC,ID,ID03
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T00:08:00+01:00,5774,AGGREGATED_CPC,ID,ID03
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T00:08:00+01:00,5374,AGGREGATED_CPC,ID,ID03
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T00:08:00+01:00,4807,AGGREGATED_CPC,ID,ID03
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T00:08:00+01:00,4163,AGGREGATED_CPC,ID,ID03
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T00:08:00+01:00,3442,AGGREGATED_CPC,ID,ID03
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T00:08:00+01:00,2828,AGGREGATED_CPC,ID,ID03
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T00:08:00+01:00,2514,AGGREGATED_CPC,ID,ID03
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T00:08:00+01:00,2488,AGGREGATED_CPC,ID,ID03
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T00:08:00+01:00,2555,AGGREGATED_CPC,ID,ID03
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T00:08:00+01:00,2590,AGGREGATED_CPC,ID,ID03
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T00:08:00+01:00,2639,AGGREGATED_CPC,ID,ID03
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T00:08:00+01:00,2673,AGGREGATED_CPC,ID,ID03
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T00:08:00+01:00,2706,AGGREGATED_CPC,ID,ID03
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T00:08:00+01:00,2754,AGGREGATED_CPC,ID,ID03
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T00:08:00+01:00,2804,AGGREGATED_CPC,ID,ID03
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T00:08:00+01:00,2838,AGGREGATED_CPC,ID,ID03
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T00:08:00+01:00,2858,AGGREGATED_CPC,ID,ID03
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T00:08:00+01:00,2864,AGGREGATED_CPC,ID,ID03
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T00:08:00+01:00,2865,AGGREGATED_CPC,ID,ID03
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T00:08:00+01:00,2858,AGGREGATED_CPC,ID,ID03
2024-11-10 02:00:00+01:00,2024-11-10 02:30:00+01:00,2024-11-10T01:04:00+01:00,1986,AGGREGATED_CPC,ID,ID04
2024-11-10 02:30:00+01:00,2024-11-10 03:00:00+01:00,2024-11-10T01:04:00+01:00,2026,AGGREGATED_CPC,ID,ID04
2024-11-10 03:00:00+01:00,2024-11-10 03:30:00+01:00,2024-11-10T01:04:00+01:00,2070,AGGREGATED_CPC,ID,ID04
2024-11-10 03:30:00+01:00,2024-11-10 04:00:00+01:00,2024-11-10T01:04:00+01:00,2086,AGGREGATED_CPC,ID,ID04
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-10T01:04:00+01:00,2124,AGGREGATED_CPC,ID,ID04
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-10T01:04:00+01:00,2154,AGGREGATED_CPC,ID,ID04
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-10T01:04:00+01:00,2160,AGGREGATED_CPC,ID,ID04
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-10T01:04:00+01:00,2156,AGGREGATED_CPC,ID,ID04
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T01:04:00+01:00,2158,AGGREGATED_CPC,ID,ID04
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T01:04:00+01:00,2162,AGGREGATED_CPC,ID,ID04
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T01:04:00+01:00,2164,AGGREGATED_CPC,ID,ID04
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T01:04:00+01:00,2222,AGGREGATED_CPC,ID,ID04
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T01:04:00+01:00,2530,AGGREGATED_CPC,ID,ID04
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T01:04:00+01:00,3058,AGGREGATED_CPC,ID,ID04
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T01:04:00+01:00,3622,AGGREGATED_CPC,ID,ID04
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T01:04:00+01:00,4257,AGGREGATED_CPC,ID,ID04
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T01:04:00+01:00,4798,AGGREGATED_CPC,ID,ID04
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T01:04:00+01:00,5295,AGGREGATED_CPC,ID,ID04
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T01:04:00+01:00,5684,AGGREGATED_CPC,ID,ID04
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T01:04:00+01:00,6016,AGGREGATED_CPC,ID,ID04
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T01:04:00+01:00,6189,AGGREGATED_CPC,ID,ID04
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T01:04:00+01:00,6287,AGGREGATED_CPC,ID,ID04
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T01:04:00+01:00,6248,AGGREGATED_CPC,ID,ID04
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T01:04:00+01:00,6069,AGGREGATED_CPC,ID,ID04
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T01:04:00+01:00,5774,AGGREGATED_CPC,ID,ID04
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T01:04:00+01:00,5374,AGGREGATED_CPC,ID,ID04
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T01:04:00+01:00,4807,AGGREGATED_CPC,ID,ID04
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T01:04:00+01:00,4163,AGGREGATED_CPC,ID,ID04
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T01:04:00+01:00,3442,AGGREGATED_CPC,ID,ID04
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T01:04:00+01:00,2828,AGGREGATED_CPC,ID,ID04
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T01:04:00+01:00,2512,AGGREGATED_CPC,ID,ID04
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T01:04:00+01:00,2487,AGGREGATED_CPC,ID,ID04
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T01:04:00+01:00,2555,AGGREGATED_CPC,ID,ID04
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T01:04:00+01:00,2590,AGGREGATED_CPC,ID,ID04
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T01:04:00+01:00,2639,AGGREGATED_CPC,ID,ID04
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T01:04:00+01:00,2673,AGGREGATED_CPC,ID,ID04
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T01:04:00+01:00,2705,AGGREGATED_CPC,ID,ID04
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T01:04:00+01:00,2753,AGGREGATED_CPC,ID,ID04
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T01:04:00+01:00,2804,AGGREGATED_CPC,ID,ID04
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T01:04:00+01:00,2838,AGGREGATED_CPC,ID,ID04
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T01:04:00+01:00,2858,AGGREGATED_CPC,ID,ID04
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T01:04:00+01:00,2866,AGGREGATED_CPC,ID,ID04
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T01:04:00+01:00,2865,AGGREGATED_CPC,ID,ID04
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T01:04:00+01:00,2858,AGGREGATED_CPC,ID,ID04
2024-11-10 03:00:00+01:00,2024-11-10 03:30:00+01:00,2024-11-10T02:03:00+01:00,2070,AGGREGATED_CPC,ID,ID05
2024-11-10 03:30:00+01:00,2024-11-10 04:00:00+01:00,2024-11-10T02:03:00+01:00,2086,AGGREGATED_CPC,ID,ID05
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-10T02:03:00+01:00,2030,AGGREGATED_CPC,ID,ID05
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-10T02:03:00+01:00,2058,AGGREGATED_CPC,ID,ID05
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-10T02:03:00+01:00,2112,AGGREGATED_CPC,ID,ID05
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-10T02:03:00+01:00,2144,AGGREGATED_CPC,ID,ID05
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T02:03:00+01:00,2155,AGGREGATED_CPC,ID,ID05
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T02:03:00+01:00,2175,AGGREGATED_CPC,ID,ID05
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T02:03:00+01:00,2186,AGGREGATED_CPC,ID,ID05
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T02:03:00+01:00,2249,AGGREGATED_CPC,ID,ID05
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T02:03:00+01:00,2562,AGGREGATED_CPC,ID,ID05
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T02:03:00+01:00,3090,AGGREGATED_CPC,ID,ID05
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T02:03:00+01:00,3655,AGGREGATED_CPC,ID,ID05
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T02:03:00+01:00,4284,AGGREGATED_CPC,ID,ID05
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T02:03:00+01:00,4820,AGGREGATED_CPC,ID,ID05
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T02:03:00+01:00,5322,AGGREGATED_CPC,ID,ID05
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T02:03:00+01:00,5711,AGGREGATED_CPC,ID,ID05
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T02:03:00+01:00,6036,AGGREGATED_CPC,ID,ID05
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T02:03:00+01:00,6201,AGGREGATED_CPC,ID,ID05
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T02:03:00+01:00,6296,AGGREGATED_CPC,ID,ID05
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T02:03:00+01:00,6251,AGGREGATED_CPC,ID,ID05
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T02:03:00+01:00,6068,AGGREGATED_CPC,ID,ID05
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T02:03:00+01:00,5764,AGGREGATED_CPC,ID,ID05
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T02:03:00+01:00,5361,AGGREGATED_CPC,ID,ID05
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T02:03:00+01:00,4794,AGGREGATED_CPC,ID,ID05
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T02:03:00+01:00,4150,AGGREGATED_CPC,ID,ID05
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T02:03:00+01:00,3428,AGGREGATED_CPC,ID,ID05
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T02:03:00+01:00,2798,AGGREGATED_CPC,ID,ID05
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T02:03:00+01:00,2476,AGGREGATED_CPC,ID,ID05
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T02:03:00+01:00,2460,AGGREGATED_CPC,ID,ID05
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T02:03:00+01:00,2536,AGGREGATED_CPC,ID,ID05
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T02:03:00+01:00,2576,AGGREGATED_CPC,ID,ID05
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T02:03:00+01:00,2628,AGGREGATED_CPC,ID,ID05
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T02:03:00+01:00,2669,AGGREGATED_CPC,ID,ID05
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T02:03:00+01:00,2708,AGGREGATED_CPC,ID,ID05
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T02:03:00+01:00,2755,AGGREGATED_CPC,ID,ID05
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T02:03:00+01:00,2804,AGGREGATED_CPC,ID,ID05
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T02:03:00+01:00,2848,AGGREGATED_CPC,ID,ID05
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T02:03:00+01:00,2880,AGGREGATED_CPC,ID,ID05
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T02:03:00+01:00,2897,AGGREGATED_CPC,ID,ID05
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T02:03:00+01:00,2904,AGGREGATED_CPC,ID,ID05
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T02:03:00+01:00,2892,AGGREGATED_CPC,ID,ID05
2024-11-10 04:00:00+01:00,2024-11-10 04:30:00+01:00,2024-11-10T03:03:00+01:00,2030,AGGREGATED_CPC,ID,ID06
